



('0.24', ', ', '05/06/2023 16:53:23')
('0.22', ', ', '05/06/2023 16:53:23')
('0.24', ', ', '05/06/2023 16:53:24')
('0.24', ', ', '05/06/2023 16:53:25')
('1.31', ', ', '05/06/2023 16:53:26')
('0.35', ', ', '05/06/2023 16:53:27')
('0.40', ', ', '05/06/2023 16:53:27')
('0.40', ', ', '05/06/2023 16:53:28')
('0.43', ', ', '05/06/2023 16:53:29')
('0.39', ', ', '05/06/2023 16:53:30')
('0.40', ', ', '05/06/2023 16:53:30')
('0.41', ', ', '05/06/2023 16:53:31')
('0.38', ', ', '05/06/2023 16:53:32')
('0.44', ', ', '05/06/2023 16:53:33')
('0.43', ', ', '05/06/2023 16:53:33')
('0.39', ', ', '05/06/2023 16:53:34')
('0.45', ', ', '05/06/2023 16:53:35')
('0.45', ', ', '05/06/2023 16:53:36')
('0.44', ', ', '05/06/2023 16:53:37')
('0.43', ', ', '05/06/2023 16:53:37')
('0.43', ', ', '05/06/2023 16:53:38')
('0.44', ', ', '05/06/2023 16:53:39')
('0.42', ', ', '05/06/2023 16:53:40')
('0.33', ', ', '05/06/2023 16:53:40')
('0.33', ', ', '05/06/2023 16:53:41')
('0.33', ', ', '05/06/2023 16:53:42')
('0.42', ', ', '05/06/2023 16:53:43')
('0.42', ', ', '05/06/2023 16:53:44')
('0.45', ', ', '05/06/2023 16:53:44')
('0.42', ', ', '05/06/2023 16:53:45')
('0.33', ', ', '05/06/2023 16:53:46')
('0.29', ', ', '05/06/2023 16:53:47')
('0.36', ', ', '05/06/2023 16:53:47')
('0.45', ', ', '05/06/2023 16:53:48')
('0.47', ', ', '05/06/2023 16:53:49')
('0.46', ', ', '05/06/2023 16:53:50')
('0.39', ', ', '05/06/2023 16:53:51')
('0.33', ', ', '05/06/2023 16:53:51')
('0.28', ', ', '05/06/2023 16:53:52')
('0.33', ', ', '05/06/2023 16:53:53')
('0.36', ', ', '05/06/2023 16:53:54')
('0.40', ', ', '05/06/2023 16:53:54')
('0.45', ', ', '05/06/2023 16:53:55')
('0.48', ', ', '05/06/2023 16:53:56')
('0.50', ', ', '05/06/2023 16:53:57')
('0.53', ', ', '05/06/2023 16:53:58')
('0.54', ', ', '05/06/2023 16:53:58')
('0.52', ', ', '05/06/2023 16:53:59')
('0.52', ', ', '05/06/2023 16:54:00')
('0.51', ', ', '05/06/2023 16:54:01')
('0.53', ', ', '05/06/2023 16:54:01')
('0.53', ', ', '05/06/2023 16:54:02')
('0.57', ', ', '05/06/2023 16:54:03')
('0.58', ', ', '05/06/2023 16:54:04')
('0.60', ', ', '05/06/2023 16:54:05')
('0.58', ', ', '05/06/2023 16:54:05')
('0.46', ', ', '05/06/2023 16:54:06')
('0.37', ', ', '05/06/2023 16:54:07')
('0.31', ', ', '05/06/2023 16:54:08')
('0.28', ', ', '05/06/2023 16:54:08')
('0.30', ', ', '05/06/2023 16:54:09')
('0.36', ', ', '05/06/2023 16:54:10')
('0.46', ', ', '05/06/2023 16:54:11')
('0.58', ', ', '05/06/2023 16:54:12')
('0.56', ', ', '05/06/2023 16:54:12')
('0.35', ', ', '05/06/2023 16:54:13')
('0.33', ', ', '05/06/2023 16:54:14')
('0.36', ', ', '05/06/2023 16:54:15')
('0.40', ', ', '05/06/2023 16:54:15')
('0.44', ', ', '05/06/2023 16:54:16')
('0.44', ', ', '05/06/2023 16:54:17')
('0.38', ', ', '05/06/2023 16:54:18')
('0.34', ', ', '05/06/2023 16:54:18')
('0.33', ', ', '05/06/2023 16:54:19')
('0.37', ', ', '05/06/2023 16:54:20')
('0.44', ', ', '05/06/2023 16:54:21')
('0.46', ', ', '05/06/2023 16:54:22')
('0.41', ', ', '05/06/2023 16:54:22')
('0.35', ', ', '05/06/2023 16:54:23')
('0.36', ', ', '05/06/2023 16:54:24')
('0.39', ', ', '05/06/2023 16:54:25')
('0.43', ', ', '05/06/2023 16:54:25')
('0.46', ', ', '05/06/2023 16:54:26')
('0.42', ', ', '05/06/2023 16:54:27')
('0.37', ', ', '05/06/2023 16:54:28')
('0.33', ', ', '05/06/2023 16:54:29')
('0.36', ', ', '05/06/2023 16:54:29')
('0.40', ', ', '05/06/2023 16:54:30')
('0.43', ', ', '05/06/2023 16:54:31')
('0.42', ', ', '05/06/2023 16:54:32')
('0.36', ', ', '05/06/2023 16:54:32')
('0.31', ', ', '05/06/2023 16:54:33')
('0.35', ', ', '05/06/2023 16:54:34')
('0.39', ', ', '05/06/2023 16:54:35')
('0.44', ', ', '05/06/2023 16:54:36')
('0.45', ', ', '05/06/2023 16:54:36')
('0.40', ', ', '05/06/2023 16:54:37')
('0.33', ', ', '05/06/2023 16:54:38')
('0.34', ', ', '05/06/2023 16:54:39')
('0.39', ', ', '05/06/2023 16:54:39')
('0.43', ', ', '05/06/2023 16:54:40')
('0.45', ', ', '05/06/2023 16:54:41')
('0.41', ', ', '05/06/2023 16:54:42')
('0.35', ', ', '05/06/2023 16:54:43')
('0.32', ', ', '05/06/2023 16:54:43')
('0.37', ', ', '05/06/2023 16:54:44')
('0.41', ', ', '05/06/2023 16:54:45')
('0.44', ', ', '05/06/2023 16:54:46')
('0.42', ', ', '05/06/2023 16:54:46')
('0.36', ', ', '05/06/2023 16:54:47')
('0.33', ', ', '05/06/2023 16:54:48')
('0.34', ', ', '05/06/2023 16:54:49')
('0.41', ', ', '05/06/2023 16:54:50')
('0.45', ', ', '05/06/2023 16:54:50')
('0.46', ', ', '05/06/2023 16:54:51')
('0.38', ', ', '05/06/2023 16:54:52')
('0.34', ', ', '05/06/2023 16:54:53')
('0.33', ', ', '05/06/2023 16:54:53')
('0.38', ', ', '05/06/2023 16:54:54')
('0.42', ', ', '05/06/2023 16:54:55')
('0.46', ', ', '05/06/2023 16:54:56')
('0.41', ', ', '05/06/2023 16:54:56')
('0.37', ', ', '05/06/2023 16:54:57')
('0.35', ', ', '05/06/2023 16:54:58')
('0.38', ', ', '05/06/2023 16:54:59')
('0.41', ', ', '05/06/2023 16:55:00')
('0.46', ', ', '05/06/2023 16:55:00')
('0.93', ', ', '05/06/2023 16:55:01')
('0.92', ', ', '05/06/2023 16:55:02')
('0.51', ', ', '05/06/2023 16:55:03')
('0.44', ', ', '05/06/2023 16:55:03')
('0.44', ', ', '05/06/2023 16:55:04')
('0.47', ', ', '05/06/2023 16:55:05')
('0.49', ', ', '05/06/2023 16:55:06')
('0.51', ', ', '05/06/2023 16:55:07')
('0.50', ', ', '05/06/2023 16:55:07')
('0.52', ', ', '05/06/2023 16:55:08')
('0.51', ', ', '05/06/2023 16:55:09')
('0.52', ', ', '05/06/2023 16:55:10')
('0.51', ', ', '05/06/2023 16:55:10')
('0.51', ', ', '05/06/2023 16:55:11')
('0.51', ', ', '05/06/2023 16:55:12')
('0.47', ', ', '05/06/2023 16:55:13')
('0.47', ', ', '05/06/2023 16:55:14')
('0.46', ', ', '05/06/2023 16:55:14')
('0.45', ', ', '05/06/2023 16:55:15')
('0.45', ', ', '05/06/2023 16:55:16')
('0.49', ', ', '05/06/2023 16:55:17')
('0.48', ', ', '05/06/2023 16:55:17')
('0.52', ', ', '05/06/2023 16:55:18')
('0.52', ', ', '05/06/2023 16:55:19')
('0.52', ', ', '05/06/2023 16:55:20')
('0.52', ', ', '05/06/2023 16:55:21')
('0.49', ', ', '05/06/2023 16:55:21')
('0.49', ', ', '05/06/2023 16:55:22')
('0.47', ', ', '05/06/2023 16:55:23')
('0.25', ', ', '05/06/2023 16:55:24')
('0.24', ', ', '05/06/2023 16:55:24')
('0.28', ', ', '05/06/2023 16:55:25')
('0.37', ', ', '05/06/2023 16:55:26')
('0.39', ', ', '05/06/2023 16:55:27')
('0.43', ', ', '05/06/2023 16:55:28')
('0.44', ', ', '05/06/2023 16:55:28')
('0.39', ', ', '05/06/2023 16:55:29')
('0.35', ', ', '05/06/2023 16:55:30')
('0.34', ', ', '05/06/2023 16:55:31')
('0.38', ', ', '05/06/2023 16:55:31')
('0.45', ', ', '05/06/2023 16:55:32')
('0.62', ', ', '05/06/2023 16:55:33')
('0.56', ', ', '05/06/2023 16:55:34')
('0.63', ', ', '05/06/2023 16:55:35')
('0.71', ', ', '05/06/2023 16:55:35')
('0.76', ', ', '05/06/2023 16:55:36')
('0.73', ', ', '05/06/2023 16:55:37')
('0.99', ', ', '05/06/2023 16:55:38')
('0.64', ', ', '05/06/2023 16:55:38')
('0.68', ', ', '05/06/2023 16:55:39')
('0.73', ', ', '05/06/2023 16:55:40')
('0.65', ', ', '05/06/2023 16:55:41')
('0.66', ', ', '05/06/2023 16:55:41')
('0.74', ', ', '05/06/2023 16:55:42')
('0.63', ', ', '05/06/2023 16:55:43')
('0.63', ', ', '05/06/2023 16:55:44')
('0.74', ', ', '05/06/2023 16:55:45')
('0.63', ', ', '05/06/2023 16:55:45')
('0.62', ', ', '05/06/2023 16:55:46')
('0.72', ', ', '05/06/2023 16:55:47')
('0.60', ', ', '05/06/2023 16:55:48')
('0.60', ', ', '05/06/2023 16:55:49')
('0.72', ', ', '05/06/2023 16:55:49')
('0.64', ', ', '05/06/2023 16:55:50')
('0.61', ', ', '05/06/2023 16:55:51')
('0.71', ', ', '05/06/2023 16:55:52')
('0.64', ', ', '05/06/2023 16:55:52')
('0.59', ', ', '05/06/2023 16:55:53')
('0.70', ', ', '05/06/2023 16:55:54')
('0.67', ', ', '05/06/2023 16:55:55')
('0.60', ', ', '05/06/2023 16:55:55')
('0.85', ', ', '05/06/2023 16:55:56')
('0.86', ', ', '05/06/2023 16:55:57')
('0.86', ', ', '05/06/2023 16:55:58')
('0.82', ', ', '05/06/2023 16:55:59')
('0.83', ', ', '05/06/2023 16:55:59')
('0.83', ', ', '05/06/2023 16:56:00')
('0.75', ', ', '05/06/2023 16:56:01')
('0.91', ', ', '05/06/2023 16:56:02')
('0.85', ', ', '05/06/2023 16:56:02')
('0.97', ', ', '05/06/2023 16:56:03')
('0.80', ', ', '05/06/2023 16:56:04')
('0.92', ', ', '05/06/2023 16:56:05')
('1.00', ', ', '05/06/2023 16:56:06')
('0.75', ', ', '05/06/2023 16:56:06')
('0.78', ', ', '05/06/2023 16:56:07')
('0.81', ', ', '05/06/2023 16:56:08')
('0.78', ', ', '05/06/2023 16:56:09')
('0.73', ', ', '05/06/2023 16:56:09')
('0.72', ', ', '05/06/2023 16:56:10')
('0.73', ', ', '05/06/2023 16:56:11')
('0.71', ', ', '05/06/2023 16:56:12')
('0.76', ', ', '05/06/2023 16:56:13')
('0.77', ', ', '05/06/2023 16:56:13')
('0.81', ', ', '05/06/2023 16:56:14')
('0.80', ', ', '05/06/2023 16:56:15')
('0.79', ', ', '05/06/2023 16:56:16')
('0.81', ', ', '05/06/2023 16:56:16')
('0.76', ', ', '05/06/2023 16:56:17')
('0.77', ', ', '05/06/2023 16:56:18')
('0.72', ', ', '05/06/2023 16:56:19')
('0.69', ', ', '05/06/2023 16:56:20')
('0.73', ', ', '05/06/2023 16:56:20')
('0.76', ', ', '05/06/2023 16:56:21')
('0.76', ', ', '05/06/2023 16:56:22')
('0.81', ', ', '05/06/2023 16:56:23')
('0.83', ', ', '05/06/2023 16:56:23')
('0.82', ', ', '05/06/2023 16:56:24')
('0.82', ', ', '05/06/2023 16:56:25')
('0.78', ', ', '05/06/2023 16:56:26')
('1.21', ', ', '05/06/2023 16:56:26')
('1.22', ', ', '05/06/2023 16:56:27')
('1.32', ', ', '05/06/2023 16:56:28')
('1.24', ', ', '05/06/2023 16:56:29')
('1.36', ', ', '05/06/2023 16:56:30')
('1.36', ', ', '05/06/2023 16:56:30')
('1.43', ', ', '05/06/2023 16:56:31')
('1.51', ', ', '05/06/2023 16:56:32')
('1.51', ', ', '05/06/2023 16:56:33')
('1.57', ', ', '05/06/2023 16:56:33')
('1.66', ', ', '05/06/2023 16:56:34')
('1.65', ', ', '05/06/2023 16:56:35')
('1.77', ', ', '05/06/2023 16:56:36')
('1.75', ', ', '05/06/2023 16:56:37')
('1.87', ', ', '05/06/2023 16:56:37')
('1.93', ', ', '05/06/2023 16:56:38')
('1.91', ', ', '05/06/2023 16:56:39')
('1.98', ', ', '05/06/2023 16:56:40')
('2.00', ', ', '05/06/2023 16:56:40')
('1.53', ', ', '05/06/2023 16:56:41')
('1.49', ', ', '05/06/2023 16:56:42')
('1.41', ', ', '05/06/2023 16:56:43')
('1.47', ', ', '05/06/2023 16:56:44')
('1.37', ', ', '05/06/2023 16:56:44')
('1.43', ', ', '05/06/2023 16:56:45')
('1.42', ', ', '05/06/2023 16:56:46')
('1.85', ', ', '05/06/2023 16:56:47')
('1.81', ', ', '05/06/2023 16:56:47')
('1.78', ', ', '05/06/2023 16:56:48')
('1.82', ', ', '05/06/2023 16:56:49')
('1.72', ', ', '05/06/2023 16:56:50')
('1.79', ', ', '05/06/2023 16:56:51')
('1.71', ', ', '05/06/2023 16:56:51')
('1.75', ', ', '05/06/2023 16:56:52')
('1.23', ', ', '05/06/2023 16:56:53')
('0.22', ', ', '05/06/2023 16:56:54')
('0.19', ', ', '05/06/2023 16:56:54')
('0.79', ', ', '05/06/2023 16:56:55')
('0.29', ', ', '05/06/2023 16:56:56')
('0.32', ', ', '05/06/2023 16:56:57')
('0.29', ', ', '05/06/2023 16:56:58')
('0.33', ', ', '05/06/2023 16:56:58')
('0.32', ', ', '05/06/2023 16:56:59')
('0.35', ', ', '05/06/2023 16:57:00')
('0.31', ', ', '05/06/2023 16:57:01')
('0.32', ', ', '05/06/2023 16:57:01')
('0.34', ', ', '05/06/2023 16:57:02')
('0.30', ', ', '05/06/2023 16:57:03')
('0.33', ', ', '05/06/2023 16:57:04')
('0.32', ', ', '05/06/2023 16:57:04')
('0.34', ', ', '05/06/2023 16:57:05')
('0.31', ', ', '05/06/2023 16:57:06')
('0.34', ', ', '05/06/2023 16:57:07')
('0.26', ', ', '05/06/2023 16:57:08')
('0.19', ', ', '05/06/2023 16:57:08')
('0.18', ', ', '05/06/2023 16:57:09')
('0.16', ', ', '05/06/2023 16:57:10')
('0.20', ', ', '05/06/2023 16:57:11')
('0.66', ', ', '05/06/2023 16:57:11')
('0.32', ', ', '05/06/2023 16:57:12')
('0.33', ', ', '05/06/2023 16:57:13')
('0.33', ', ', '05/06/2023 16:57:14')
('0.33', ', ', '05/06/2023 16:57:15')
('0.33', ', ', '05/06/2023 16:57:15')
('0.35', ', ', '05/06/2023 16:57:16')
('0.29', ', ', '05/06/2023 16:57:17')
('0.32', ', ', '05/06/2023 16:57:18')
('0.31', ', ', '05/06/2023 16:57:18')
('0.35', ', ', '05/06/2023 16:57:19')
('0.33', ', ', '05/06/2023 16:57:20')
('0.36', ', ', '05/06/2023 16:57:21')
('0.36', ', ', '05/06/2023 16:57:22')
('0.38', ', ', '05/06/2023 16:57:22')
('0.34', ', ', '05/06/2023 16:57:23')
('0.20', ', ', '05/06/2023 16:57:24')
('0.19', ', ', '05/06/2023 16:57:25')
('0.19', ', ', '05/06/2023 16:57:25')
('0.18', ', ', '05/06/2023 16:57:26')
('0.20', ', ', '05/06/2023 16:57:27')
('0.53', ', ', '05/06/2023 16:57:28')
('0.36', ', ', '05/06/2023 16:57:29')
('0.32', ', ', '05/06/2023 16:57:29')
('0.47', ', ', '05/06/2023 16:57:30')
('0.43', ', ', '05/06/2023 16:57:31')
('0.35', ', ', '05/06/2023 16:57:32')
('0.38', ', ', '05/06/2023 16:57:32')
('0.39', ', ', '05/06/2023 16:57:33')
('0.40', ', ', '05/06/2023 16:57:34')
('0.42', ', ', '05/06/2023 16:57:35')
('0.43', ', ', '05/06/2023 16:57:36')
('0.44', ', ', '05/06/2023 16:57:36')
('0.43', ', ', '05/06/2023 16:57:37')
('0.45', ', ', '05/06/2023 16:57:38')
('0.44', ', ', '05/06/2023 16:57:39')
('0.45', ', ', '05/06/2023 16:57:39')
('0.19', ', ', '05/06/2023 16:57:40')
('0.18', ', ', '05/06/2023 16:57:41')
('0.19', ', ', '05/06/2023 16:57:42')
('0.20', ', ', '05/06/2023 16:57:43')
('0.86', ', ', '05/06/2023 16:57:43')
('0.44', ', ', '05/06/2023 16:57:44')
('0.48', ', ', '05/06/2023 16:57:45')
('0.49', ', ', '05/06/2023 16:57:46')
('0.44', ', ', '05/06/2023 16:57:46')
('0.37', ', ', '05/06/2023 16:57:47')
('0.48', ', ', '05/06/2023 16:57:48')
('0.58', ', ', '05/06/2023 16:57:49')
('0.44', ', ', '05/06/2023 16:57:49')
('0.61', ', ', '05/06/2023 16:57:50')
('0.43', ', ', '05/06/2023 16:57:51')
('0.59', ', ', '05/06/2023 16:57:52')
('0.39', ', ', '05/06/2023 16:57:53')
('0.55', ', ', '05/06/2023 16:57:53')
('0.41', ', ', '05/06/2023 16:57:54')
('0.51', ', ', '05/06/2023 16:57:55')
('0.53', ', ', '05/06/2023 16:57:56')
('0.19', ', ', '05/06/2023 16:57:56')
('0.20', ', ', '05/06/2023 16:57:57')
('0.19', ', ', '05/06/2023 16:57:58')
('0.19', ', ', '05/06/2023 16:57:59')
('1.01', ', ', '05/06/2023 16:58:00')
('0.47', ', ', '05/06/2023 16:58:00')
('0.55', ', ', '05/06/2023 16:58:01')
('0.37', ', ', '05/06/2023 16:58:02')
('0.57', ', ', '05/06/2023 16:58:03')
('0.37', ', ', '05/06/2023 16:58:03')
('0.58', ', ', '05/06/2023 16:58:04')
('0.45', ', ', '05/06/2023 16:58:05')
('0.47', ', ', '05/06/2023 16:58:06')
('0.38', ', ', '05/06/2023 16:58:07')
('0.51', ', ', '05/06/2023 16:58:07')
('0.39', ', ', '05/06/2023 16:58:08')
('0.52', ', ', '05/06/2023 16:58:09')
('0.44', ', ', '05/06/2023 16:58:10')
('0.45', ', ', '05/06/2023 16:58:10')
('0.52', ', ', '05/06/2023 16:58:11')
('0.41', ', ', '05/06/2023 16:58:12')
('0.19', ', ', '05/06/2023 16:58:13')
('0.19', ', ', '05/06/2023 16:58:13')
('0.19', ', ', '05/06/2023 16:58:14')
('0.18', ', ', '05/06/2023 16:58:15')
('1.21', ', ', '05/06/2023 16:58:16')
('0.41', ', ', '05/06/2023 16:58:17')
('0.56', ', ', '05/06/2023 16:58:17')
('0.47', ', ', '05/06/2023 16:58:18')
('0.58', ', ', '05/06/2023 16:58:19')
('0.42', ', ', '05/06/2023 16:58:20')
('0.61', ', ', '05/06/2023 16:58:20')
('0.42', ', ', '05/06/2023 16:58:21')
('0.55', ', ', '05/06/2023 16:58:22')
('0.41', ', ', '05/06/2023 16:58:23')
('0.56', ', ', '05/06/2023 16:58:24')
('0.45', ', ', '05/06/2023 16:58:24')
('0.49', ', ', '05/06/2023 16:58:25')
('0.47', ', ', '05/06/2023 16:58:26')
('0.50', ', ', '05/06/2023 16:58:27')
('0.56', ', ', '05/06/2023 16:58:27')
('0.43', ', ', '05/06/2023 16:58:28')
('0.19', ', ', '05/06/2023 16:58:29')
('0.20', ', ', '05/06/2023 16:58:30')
('0.19', ', ', '05/06/2023 16:58:31')
('0.20', ', ', '05/06/2023 16:58:31')
('1.34', ', ', '05/06/2023 16:58:32')
('0.43', ', ', '05/06/2023 16:58:33')
('0.54', ', ', '05/06/2023 16:58:34')
('0.41', ', ', '05/06/2023 16:58:34')
('0.49', ', ', '05/06/2023 16:58:35')
('0.46', ', ', '05/06/2023 16:58:36')
('0.46', ', ', '05/06/2023 16:58:37')
('0.55', ', ', '05/06/2023 16:58:38')
('0.43', ', ', '05/06/2023 16:58:38')
('0.58', ', ', '05/06/2023 16:58:39')
('0.42', ', ', '05/06/2023 16:58:40')
('0.59', ', ', '05/06/2023 16:58:41')
('0.39', ', ', '05/06/2023 16:58:41')
('0.57', ', ', '05/06/2023 16:58:42')
('0.40', ', ', '05/06/2023 16:58:43')
('0.59', ', ', '05/06/2023 16:58:44')
('0.40', ', ', '05/06/2023 16:58:45')
('0.18', ', ', '05/06/2023 16:58:45')
('0.19', ', ', '05/06/2023 16:58:46')
('0.18', ', ', '05/06/2023 16:58:47')
('0.18', ', ', '05/06/2023 16:58:48')
('1.25', ', ', '05/06/2023 16:58:48')
('0.62', ', ', '05/06/2023 16:58:49')
('0.45', ', ', '05/06/2023 16:58:50')
('0.61', ', ', '05/06/2023 16:58:51')
('0.41', ', ', '05/06/2023 16:58:52')
('0.60', ', ', '05/06/2023 16:58:52')
('0.40', ', ', '05/06/2023 16:58:53')
('0.61', ', ', '05/06/2023 16:58:54')
('0.40', ', ', '05/06/2023 16:58:55')
('0.57', ', ', '05/06/2023 16:58:55')
('0.43', ', ', '05/06/2023 16:58:56')
('0.54', ', ', '05/06/2023 16:58:57')
('0.44', ', ', '05/06/2023 16:58:58')
('0.48', ', ', '05/06/2023 16:58:58')
('0.50', ', ', '05/06/2023 16:58:59')
('0.42', ', ', '05/06/2023 16:59:00')
('0.49', ', ', '05/06/2023 16:59:01')
('0.19', ', ', '05/06/2023 16:59:02')
('0.18', ', ', '05/06/2023 16:59:02')
('0.18', ', ', '05/06/2023 16:59:03')
('0.18', ', ', '05/06/2023 16:59:04')
('1.09', ', ', '05/06/2023 16:59:05')
('0.65', ', ', '05/06/2023 16:59:05')
('0.39', ', ', '05/06/2023 16:59:06')
('0.62', ', ', '05/06/2023 16:59:07')
('0.37', ', ', '05/06/2023 16:59:08')
('0.58', ', ', '05/06/2023 16:59:09')
('0.41', ', ', '05/06/2023 16:59:09')
('0.53', ', ', '05/06/2023 16:59:10')
('0.45', ', ', '05/06/2023 16:59:11')
('0.49', ', ', '05/06/2023 16:59:12')
('0.50', ', ', '05/06/2023 16:59:12')
('0.45', ', ', '05/06/2023 16:59:13')
('0.57', ', ', '05/06/2023 16:59:14')
('0.42', ', ', '05/06/2023 16:59:15')
('0.61', ', ', '05/06/2023 16:59:16')
('0.38', ', ', '05/06/2023 16:59:16')
('0.38', ', ', '05/06/2023 16:59:17')
('0.19', ', ', '05/06/2023 16:59:18')
('0.18', ', ', '05/06/2023 16:59:19')
('0.19', ', ', '05/06/2023 16:59:19')
('0.30', ', ', '05/06/2023 16:59:20')
('0.63', ', ', '05/06/2023 16:59:21')
('0.41', ', ', '05/06/2023 16:59:22')
('0.63', ', ', '05/06/2023 16:59:23')
('0.39', ', ', '05/06/2023 16:59:23')
('0.60', ', ', '05/06/2023 16:59:24')
('0.42', ', ', '05/06/2023 16:59:25')
('0.56', ', ', '05/06/2023 16:59:26')
('0.43', ', ', '05/06/2023 16:59:26')
('0.52', ', ', '05/06/2023 16:59:27')
('0.48', ', ', '05/06/2023 16:59:28')
('0.44', ', ', '05/06/2023 16:59:29')
('0.55', ', ', '05/06/2023 16:59:30')
('0.41', ', ', '05/06/2023 16:59:30')
('0.56', ', ', '05/06/2023 16:59:31')
('0.38', ', ', '05/06/2023 16:59:32')
('0.60', ', ', '05/06/2023 16:59:33')
('0.19', ', ', '05/06/2023 16:59:33')
('0.20', ', ', '05/06/2023 16:59:34')
('0.18', ', ', '05/06/2023 16:59:35')
('0.19', ', ', '05/06/2023 16:59:36')
('0.82', ', ', '05/06/2023 16:59:37')
('0.55', ', ', '05/06/2023 16:59:37')
('0.40', ', ', '05/06/2023 16:59:38')
('0.58', ', ', '05/06/2023 16:59:39')
('0.41', ', ', '05/06/2023 16:59:40')
('0.54', ', ', '05/06/2023 16:59:40')
('0.48', ', ', '05/06/2023 16:59:41')
('0.48', ', ', '05/06/2023 16:59:42')
('0.54', ', ', '05/06/2023 16:59:43')
('0.42', ', ', '05/06/2023 16:59:44')
('0.59', ', ', '05/06/2023 16:59:44')
('0.41', ', ', '05/06/2023 16:59:45')
('0.62', ', ', '05/06/2023 16:59:46')
('0.39', ', ', '05/06/2023 16:59:47')
('0.61', ', ', '05/06/2023 16:59:47')
('0.37', ', ', '05/06/2023 16:59:48')
('0.57', ', ', '05/06/2023 16:59:49')
('0.19', ', ', '05/06/2023 16:59:50')
('0.18', ', ', '05/06/2023 16:59:50')
('0.17', ', ', '05/06/2023 16:59:51')
('0.19', ', ', '05/06/2023 16:59:52')
('1.18', ', ', '05/06/2023 16:59:53')
('0.42', ', ', '05/06/2023 16:59:54')
('0.26', ', ', '05/06/2023 16:59:54')
('0.25', ', ', '05/06/2023 16:59:55')
('1.26', ', ', '05/06/2023 16:59:56')
('0.42', ', ', '05/06/2023 16:59:57')
('0.68', ', ', '05/06/2023 16:59:57')
('0.47', ', ', '05/06/2023 16:59:58')
('0.45', ', ', '05/06/2023 16:59:59')
('0.63', ', ', '05/06/2023 17:00:00')
('0.43', ', ', '05/06/2023 17:00:01')
('0.45', ', ', '05/06/2023 17:00:01')
('0.64', ', ', '05/06/2023 17:00:02')
('0.46', ', ', '05/06/2023 17:00:03')
('0.28', ', ', '05/06/2023 17:00:04')
('0.27', ', ', '05/06/2023 17:00:04')
('0.29', ', ', '05/06/2023 17:00:05')
('0.26', ', ', '05/06/2023 17:00:06')
('0.28', ', ', '05/06/2023 17:00:07')
('0.28', ', ', '05/06/2023 17:00:08')
('0.29', ', ', '05/06/2023 17:00:08')
('0.31', ', ', '05/06/2023 17:00:09')
('0.29', ', ', '05/06/2023 17:00:10')
('0.28', ', ', '05/06/2023 17:00:11')
('0.29', ', ', '05/06/2023 17:00:11')
('1.45', ', ', '05/06/2023 17:00:12')
('0.63', ', ', '05/06/2023 17:00:13')
('0.48', ', ', '05/06/2023 17:00:14')
('0.48', ', ', '05/06/2023 17:00:15')
('0.48', ', ', '05/06/2023 17:00:15')
('0.45', ', ', '05/06/2023 17:00:16')
('0.49', ', ', '05/06/2023 17:00:17')
('0.53', ', ', '05/06/2023 17:00:18')
('0.38', ', ', '05/06/2023 17:00:18')
('0.42', ', ', '05/06/2023 17:00:19')
('0.24', ', ', '05/06/2023 17:00:20')
('0.24', ', ', '05/06/2023 17:00:21')
('0.24', ', ', '05/06/2023 17:00:22')
('0.24', ', ', '05/06/2023 17:00:22')
('0.23', ', ', '05/06/2023 17:00:23')
('0.24', ', ', '05/06/2023 17:00:24')
('0.22', ', ', '05/06/2023 17:00:25')
('0.22', ', ', '05/06/2023 17:00:25')
('0.23', ', ', '05/06/2023 17:00:26')
('0.23', ', ', '05/06/2023 17:00:27')
('0.86', ', ', '05/06/2023 17:00:28')
('0.36', ', ', '05/06/2023 17:00:29')
('0.38', ', ', '05/06/2023 17:00:29')
('0.39', ', ', '05/06/2023 17:00:30')
('0.35', ', ', '05/06/2023 17:00:31')
('0.43', ', ', '05/06/2023 17:00:32')
('0.42', ', ', '05/06/2023 17:00:32')
('0.43', ', ', '05/06/2023 17:00:33')
('0.44', ', ', '05/06/2023 17:00:34')
('0.40', ', ', '05/06/2023 17:00:35')
('0.43', ', ', '05/06/2023 17:00:35')
('0.44', ', ', '05/06/2023 17:00:36')
('0.37', ', ', '05/06/2023 17:00:37')
('0.35', ', ', '05/06/2023 17:00:38')
('0.46', ', ', '05/06/2023 17:00:39')
('0.43', ', ', '05/06/2023 17:00:39')
('0.38', ', ', '05/06/2023 17:00:40')
('0.39', ', ', '05/06/2023 17:00:41')
('0.34', ', ', '05/06/2023 17:00:42')
('0.49', ', ', '05/06/2023 17:00:42')
('0.47', ', ', '05/06/2023 17:00:43')
('0.34', ', ', '05/06/2023 17:00:44')
('0.29', ', ', '05/06/2023 17:00:45')
('0.40', ', ', '05/06/2023 17:00:46')
('0.47', ', ', '05/06/2023 17:00:46')
('0.45', ', ', '05/06/2023 17:00:47')
('0.33', ', ', '05/06/2023 17:00:48')
('0.28', ', ', '05/06/2023 17:00:49')
('0.36', ', ', '05/06/2023 17:00:49')
('0.48', ', ', '05/06/2023 17:00:50')
('0.48', ', ', '05/06/2023 17:00:51')
('0.43', ', ', '05/06/2023 17:00:52')
('0.34', ', ', '05/06/2023 17:00:53')
('0.29', ', ', '05/06/2023 17:00:53')
('0.30', ', ', '05/06/2023 17:00:54')
